"quarter","wordcount","inflation","growth","employment","rates","profits","indprod","housing","nresinv","consum","fedgov","equities","policy","other1","other2","other3","other4","other5","other6","other7","other8","other9","other10","other11","other12","other13","other14","other15","other16","other17","other18"
"1995-07-01",271.666666666667,0.0125807565012756,0.0112715442650538,0.0134659186403751,0.039902172142787,0.035570629765011,0.0153253904538442,0.0162947179477707,0.0135169113509491,0.0139866844661227,0.0245697529170633,0.0586323449458701,0.0147619409428393,0.031477556310987,0.0327282993082358,0.108759279506705,0.0348353770220976,0.0396160345238219,0.0459117879089315,0.0475342991137914,0.0615503868754236,0.0576497909575737,0.02395603782661,0.0283658729018915,0.0355569206189077,0.0450930792355027,0.0251058080657434,0.0163211168707057,0.0482186894001452,0.0202890278708466,0.0271518713431178
"1995-10-01",280.120401337793,0.0142642393430604,0.0109502432933923,0.0113994278716151,0.038159502582748,0.034357771032929,0.0108781176955166,0.0157309734417954,0.0151895551380641,0.0150984556505492,0.0402954805668082,0.0565913051223789,0.0123057607256856,0.0325847046405915,0.0324262157151762,0.0793088822073931,0.0409105990614649,0.0474440772195891,0.0281649620776743,0.0617642274726139,0.0549123916612897,0.0600643855281342,0.0186287519850661,0.0296670780539022,0.0459387005972723,0.062938940984462,0.0226429653297181,0.0157557125826539,0.0459009449944619,0.0159607641279265,0.029764863296067
"1996-01-01",310.542750929368,0.0142251250381086,0.010885031724042,0.0158704744446471,0.0316934788540795,0.0372684180284936,0.0158495927428972,0.0195979062327121,0.0164728069839852,0.0140069249077997,0.0309453905831087,0.0501904746394983,0.0137196588816489,0.0346367892576337,0.0298827605147359,0.0860844923818066,0.0411220031105968,0.0395324749959297,0.0287989650481588,0.0530005232481846,0.0531824739789192,0.0584236682597491,0.0179773390036042,0.030556834093766,0.0398505469343633,0.0810664990431783,0.0196212183675844,0.0178662097932373,0.0520495426334185,0.0176984299696715,0.0279239463044412
"1996-04-01",262.846473029046,0.0196604352601976,0.011763609360938,0.0142569453825879,0.0427971932205061,0.0440723870959505,0.0168647944438004,0.015035638556888,0.0156274194047438,0.0174956057575823,0.0222966601933591,0.0659880934200498,0.0126518912706118,0.0306652920622915,0.0256274949011491,0.111684482845315,0.0424996373295535,0.0416536217864439,0.0368044602718251,0.0560336926159613,0.0454346262551444,0.0473779557207976,0.0148163522277328,0.0214973892623964,0.0326437737003893,0.0616431884176194,0.0217012104702223,0.0175791349618804,0.045915943618589,0.0176494754911774,0.0302615946942964
"1996-07-01",282.194366197183,0.0138601257972221,0.0117254506034108,0.0168636279320711,0.0396332800071398,0.0333759224571998,0.0129305883025541,0.0145749955407275,0.015779211624173,0.0159197263550437,0.0278071761600405,0.0632096768495735,0.0153427394610827,0.0298112094951777,0.0270738084242639,0.10134014393182,0.0384215520555472,0.0392820832005634,0.0270356597321231,0.0669262618524387,0.0621632913756162,0.0583606990431116,0.0174067561634523,0.0343276398811191,0.0350552369457477,0.0620143728286598,0.01751191917528,0.0209535366860063,0.0422836840206327,0.0177867155919563,0.0212229085062452
"1996-10-01",279.335697399527,0.0177532407159133,0.011716978577354,0.012778853362113,0.0351757372656962,0.0407838489913695,0.0147529306733656,0.0121710469161914,0.0129940461701517,0.0189481585080288,0.0279112118654822,0.0644949501470163,0.0114502773254661,0.0342099996504924,0.0287802061443802,0.107537506062491,0.0374659404463804,0.0434123488622245,0.0317938449554855,0.0591901559862187,0.0496168442568864,0.0617015220229084,0.0155114316831585,0.0273265008457856,0.0399802664007756,0.0537832352620763,0.018990045469343,0.0177873599945791,0.0485004296831971,0.0180546852667294,0.0254263964887402
"1997-01-01",309.764018691589,0.0161005908029018,0.00960261320074702,0.0187689080131816,0.0354560848487458,0.0334757388110662,0.0132635977982746,0.0149774069978103,0.0149595055117153,0.0135320598320577,0.028240853325971,0.0540363365839019,0.0124010240315786,0.0225994617987283,0.0261864402855762,0.0939262562473614,0.0394796116125156,0.0404707332333742,0.0282554919336023,0.0610426642593496,0.0601135102302782,0.065732992353868,0.014614678529354,0.0346060901075211,0.0482967176105221,0.0594982204408138,0.0167428005289693,0.0203116833250319,0.0601683183815979,0.0167120393767818,0.0264275699868026
"1997-04-01",303.113402061856,0.014866565450821,0.0096259154054339,0.0147725496724915,0.0359266808868134,0.0357311325285846,0.011875633361932,0.0149371115519463,0.0153268494853409,0.0147887343528698,0.0328624300799904,0.0563879300216403,0.0118353410171546,0.0404223676415584,0.0282516700072884,0.0928327584151106,0.0381458824550253,0.0459718611800963,0.0330666540735591,0.0537241541754043,0.0555242911918165,0.0532940085508453,0.017893964399319,0.0344221053014285,0.0399740458673734,0.0587081650117806,0.0198499713201237,0.0185201218681339,0.0555105411023405,0.0164875322398336,0.0284630313839438
"1997-07-01",301.314754098361,0.0170430801416258,0.0133423327476046,0.0150177114510136,0.0411148284173156,0.0336305828420647,0.0137327554211303,0.0140188398671575,0.0153300842068614,0.0178218842553478,0.0223363276646516,0.0668503691716218,0.0124492945700669,0.0272651950099297,0.0298372424188652,0.109264902350016,0.0340669274449702,0.0400342583526353,0.0384762662001909,0.0442792187580222,0.0619097991044965,0.0611616736629806,0.0179397923769052,0.0313600035056813,0.0406120263786516,0.0503320617464051,0.022001991010792,0.0171412552790525,0.046716970150071,0.0184484651206291,0.0264638603732435
"1997-10-01",304.211240310078,0.0141432060857292,0.0108565023110341,0.0136714725698595,0.0287925271646118,0.0321058276140436,0.0141732640469758,0.0126981621178949,0.0162282568419789,0.0138342643474566,0.0238129627857062,0.050523596250909,0.0112680404223971,0.0247924326272976,0.0395733533200959,0.0780334252403538,0.0306128855383744,0.0360925893180709,0.067195557804543,0.059214153041097,0.0729229230746603,0.0584675684275147,0.0316327589792702,0.0311595959453435,0.0369782132216316,0.066796468125878,0.0225155669316027,0.0166206951225646,0.045961306526801,0.015002419645024,0.0243200045512802
"1998-01-01",318.860169491525,0.0155888052995999,0.010900966074626,0.0133871950705627,0.02992822685188,0.0347968706026269,0.0136835425884258,0.0137359432796699,0.0164281226096957,0.0149677160454611,0.0295960164674571,0.0427353154947452,0.0121531017586266,0.024241585102615,0.0311070155598594,0.0819044339865522,0.0359419040843056,0.0399497174722043,0.0549453831645543,0.0538797013371867,0.0649297621549411,0.0610666666249867,0.0274710449429637,0.0298796847874008,0.0412486450395967,0.0712411339409372,0.0226392639098817,0.0182002550083154,0.056113332487033,0.0148443112233552,0.0224943370299342
"1998-04-01",292.219827586207,0.0141311593214628,0.0108050917339847,0.0117352515298117,0.0231596188707415,0.0415559784714301,0.0124465872527095,0.0132123780971843,0.0151790485862383,0.0139061230495875,0.0221792085564047,0.0436136943782806,0.0116628044612934,0.0298607138398867,0.0288389470702669,0.0822612561327235,0.0332088543805009,0.0441138879082573,0.0525585321947568,0.0565518727924986,0.0562148578226087,0.0631728442726929,0.0288782330705021,0.0314759850519766,0.0427738738480503,0.0917517760466794,0.0197760424357836,0.0159715016798479,0.0453495023007414,0.0150536510623252,0.0286007237807721
"1998-07-01",299.062626262626,0.0131484630276907,0.0117206413019228,0.0125004592873123,0.0290088094365143,0.0374742091753247,0.0124133391445282,0.0126698127128001,0.0201683815284653,0.0143255415630175,0.0235686633166395,0.0448645244126976,0.013374077414724,0.0232028672563919,0.0378485487897921,0.0766734263345836,0.0324160503818408,0.0306566411877844,0.0563961788953836,0.0544018521242142,0.0825442881652631,0.0523544278323443,0.0385728821804531,0.0264829179832557,0.0379767141102974,0.0877493454059237,0.0235343380645859,0.0143927671121002,0.0422275138625704,0.0173034996345842,0.0200288183569943
"1998-10-01",286.085889570552,0.0125455443665864,0.0131975383111577,0.0109782193667932,0.0257212408838151,0.0424413185378781,0.010643877394093,0.0138496308078275,0.0180817710842434,0.0148692082817982,0.035410707171426,0.0473669136885436,0.0129147481897792,0.0359373793978528,0.0430372874853431,0.0759550563875286,0.0353357554302623,0.0342847535720669,0.0405608924849406,0.0530904405327701,0.0726431114643974,0.0546326410485467,0.0325749116973689,0.026965314391825,0.0353330624665258,0.0779265095345453,0.02500715580966,0.016560061133785,0.0415415533686438,0.0177179463096298,0.0228754494003668
"1999-01-01",323.265010351967,0.0142842657191026,0.0129507397826725,0.011443381783003,0.0264610536084035,0.0444025890152707,0.0149095364656656,0.0138260845365097,0.0168965350556632,0.0149670154765709,0.0324325125942451,0.0471469005553464,0.0109633402903338,0.0286904127311219,0.0437335762813443,0.0802645028184876,0.0401830789309025,0.03705950736875,0.0455023986069332,0.0473162795232503,0.0710921418757371,0.0615792422234463,0.0248577853382798,0.0295736967640319,0.0405241809956328,0.061259927153489,0.0272791926896963,0.0151831552986434,0.045069132194664,0.0147374981266724,0.0254103361961301
"1999-04-01",272.866666666667,0.0155686481127631,0.0140569525853779,0.0123602142108791,0.0260544713989444,0.0395781652223418,0.015499344234422,0.0138599562312566,0.0153529462850807,0.0165587206796096,0.0254092075749802,0.0545346372927791,0.0134114793619555,0.0278970193335182,0.0373499814602631,0.0994259561396526,0.0309202745976868,0.040204435481986,0.0411512467051411,0.0542809785880058,0.0643336967590464,0.0525899591395122,0.0248703985554034,0.0273041475357924,0.0374375979752474,0.0731224288932841,0.0227128803280926,0.0187413850574395,0.0450343311346668,0.0172903747496872,0.0230881643751847
"1999-07-01",259.506849315069,0.016799078090402,0.0122668791761499,0.016015913594525,0.0318424842111006,0.0396342072189181,0.0153542816677725,0.0158213531189872,0.0182326620873893,0.0164066256848387,0.0220549525362275,0.0555535640360188,0.0153193308532008,0.0256368621389429,0.0320651886021192,0.091662029373511,0.0352532479879638,0.0372216194118506,0.0537788103252532,0.043771850837232,0.0686193021345554,0.050441904203468,0.0278364542689579,0.0277937937863305,0.0400023914744282,0.0617806719977788,0.0256778712470406,0.0198109333258388,0.0448490276672938,0.0153464402585636,0.0231502686833414
"1999-10-01",282.881763527054,0.018487055076452,0.0145131041661353,0.0146221767605502,0.0277069169897879,0.0372871470217371,0.0149738364057261,0.0122538564600908,0.0167862725356199,0.0174865303128232,0.0213982256062192,0.0543580734597659,0.0150446018972364,0.0234190708696934,0.0354580484041785,0.0934774540852404,0.0361015784758525,0.0407942925144741,0.0378728856223993,0.053066619033785,0.0578937905109755,0.0625348978043845,0.0244095221345311,0.0374550630436421,0.0452363770442981,0.0594162930556035,0.0178027182028272,0.0195566449882158,0.0509881207627988,0.0175188636510153,0.0220799631039411
"2000-01-01",274.344064386318,0.0220328789325887,0.0146895035600085,0.013836591614978,0.0307960062401011,0.0387576663056582,0.0150702689255915,0.0118865257359739,0.0152490322807455,0.0142659057769846,0.0362757984525856,0.0598806152244086,0.0137846061010856,0.0274606248637005,0.0367753766275784,0.0911121598639084,0.0389957960132786,0.0395220934525933,0.0246183451530142,0.0593022075914856,0.0682247998357817,0.0539442147860323,0.02407219937339,0.0296601993511317,0.0440420087879354,0.0520282961386866,0.0223754289519399,0.0201221260586183,0.0420428569953489,0.0163592389704622,0.0228166280344042
"2000-04-01",288.894211576846,0.0186515467148349,0.0129569460990488,0.0157437090839991,0.0258719917304744,0.0373342772266097,0.013607682000805,0.0141700992649145,0.0143403465282634,0.0152351535164481,0.025745341085015,0.054029493956052,0.0143933170230134,0.0257964657937228,0.0432655110329845,0.0920537493795544,0.0344162868687772,0.0431893295015039,0.0327450265877331,0.055886182205539,0.06007529862995,0.0630552856712139,0.0203720326852805,0.0402992202477508,0.042426011877857,0.0587621761260484,0.0186324935962952,0.0201337423532583,0.0464133033191054,0.0151972612158881,0.0252007186780591
"2000-07-01",285.382899628253,0.0224786761367266,0.0128923164465506,0.0134262684032703,0.0243409311345736,0.0438543429109167,0.0183845017220723,0.0128745344147151,0.0129434185351043,0.0187793378298143,0.0255202688045096,0.0549035753204702,0.0133597557613148,0.0264098780623303,0.0437817965958622,0.10511915252986,0.0358699048914035,0.0377621705919652,0.0282043536161078,0.0522914345705584,0.0512672637184853,0.06122345234033,0.0177689140945914,0.0436149330549859,0.0407104713316014,0.049567067352353,0.0194484514616136,0.0194370507531927,0.049211522923751,0.0149557666301233,0.0295984880608464
"2000-10-01",304.877470355731,0.0192170298650134,0.0167145242055078,0.0122633904579172,0.0243401497493417,0.0504114488303424,0.0138652468992113,0.0137614853910488,0.0151154085657866,0.0202334178229011,0.0288345995451262,0.0479588919063661,0.0138584635299275,0.0261008591944247,0.0381087320119273,0.0839367203127326,0.033716585618356,0.0401438139036675,0.0239142296998046,0.065271509196913,0.067749461077713,0.065842599539751,0.0185392218446118,0.0314210889368839,0.0417155158618578,0.0560985463334208,0.0169794217681421,0.0201636784442233,0.0516044337214559,0.0159828105954156,0.0261367151702091
"2001-01-01",281.455223880597,0.0140317372330183,0.0176020371411942,0.0140401064617004,0.0240006615205679,0.0538940604095988,0.0148930635419124,0.0126446783366915,0.0125972872900113,0.0207295038983653,0.0371415702818121,0.0545003544563592,0.0130981211859411,0.0215181175347111,0.0295684320448572,0.0837576879405295,0.0341090379990197,0.0389132779429619,0.0254076313724238,0.0541854763571719,0.0922708957704102,0.0631512866226333,0.0209281179284476,0.0289772882603335,0.0473349460182506,0.045064682112616,0.0171985056984969,0.0196529714837858,0.047147564803554,0.0168139026671021,0.0248269956855227
"2001-04-01",239.523138832998,0.0162530765611118,0.0177972552153964,0.0151831339441941,0.0250513566147849,0.0538619698165652,0.0146779091773152,0.015653355273589,0.0141033305528152,0.0188976381018474,0.0335088574775891,0.053387301956615,0.0136118747010189,0.0308184910466157,0.0323009680902253,0.104118363793437,0.0326443625286729,0.0401488427999864,0.0278849712972009,0.0523363529581119,0.0656263644434695,0.0482033332660271,0.0244741717369881,0.0300630848095769,0.0418450658097419,0.0532534841025241,0.0175933596856489,0.0190858003866227,0.0435598342428786,0.0183465717446287,0.0257095178648017
"2001-07-01",286.696385542169,0.0126776138521409,0.0165829951271565,0.0137138376315206,0.0203775496975064,0.0522089766374084,0.0170592720218249,0.0118322218361059,0.0132874153735505,0.020561025262843,0.0357850639005516,0.0478586201334237,0.0127586594167071,0.0231571309539842,0.0405402371482159,0.104193728773719,0.0304699479636822,0.0380682906212886,0.0297827933868999,0.0443809419679933,0.0780811571601589,0.0689069010843571,0.0209867622177737,0.0359167651357965,0.0412881762733151,0.0580309545531449,0.0152736831001692,0.017578907856095,0.0430414060208403,0.0145859005001809,0.0210130643916458
"2001-10-01",294.196814562002,0.011341867010734,0.0152817729893595,0.0163191177214865,0.0196952806079509,0.0535999240213954,0.0150591717547992,0.0115845845405062,0.0137464463967414,0.0179973147127644,0.0391783951741311,0.0378804859218921,0.0119270530722131,0.0215808576765909,0.0398836594245891,0.0705439153837782,0.0418620222575206,0.0400659666548717,0.0218917904720518,0.0584291706892992,0.0801002876746733,0.0776100518482486,0.0166842280039852,0.0329310844637467,0.0417626318943603,0.0587752496128918,0.0224259481618581,0.0176871383030126,0.0490812805443896,0.0159480126631197,0.0291252903470387
"2002-01-01",262.230215827338,0.0115418488790964,0.014976672118533,0.0131251265207179,0.0171578782147481,0.0522060050607191,0.013323443508007,0.013722625131246,0.0128802770207347,0.0170457349220641,0.0393131758189914,0.0386618100754483,0.0126813044751329,0.022569256415108,0.0427154808308492,0.0880745274027305,0.0447014358523937,0.0488880807935224,0.024123197743453,0.0623261236263707,0.0536428871994612,0.0694544749505264,0.0207614068418863,0.0350800762492517,0.0369785219654368,0.0548024625438652,0.0218465727285289,0.0167120361545058,0.0535860409626771,0.0170411365806045,0.0300603794133897
"2002-04-01",276.570754716981,0.0127277011400422,0.01482730434426,0.0166515035224145,0.0217274867086233,0.0452900924940566,0.0179614485991591,0.0126057649217888,0.0158276393758879,0.0152668084019931,0.0280997653292157,0.0523412975565875,0.0136641696541693,0.0238641534297202,0.0400756120701008,0.087653838556266,0.0443479494334653,0.0450294340903336,0.0243278645413202,0.0519950443393931,0.0563801923350403,0.0645972042550267,0.0179746860261173,0.0413366877543708,0.0427614426529748,0.051777787525405,0.0205863337479013,0.0174564197979822,0.0531866632057036,0.0164224271141835,0.0332352770764972
"2002-07-01",281.127192982456,0.0117790676578995,0.0156381484647146,0.0168280053424055,0.0211325070259347,0.0441498600699806,0.0149404166655095,0.0153672212782445,0.0150085524108153,0.0168979999730841,0.0258513519870233,0.0446619836465424,0.0133902178404404,0.023119705360758,0.0408674782161733,0.09442832020343,0.0395934544833129,0.0501304457853148,0.0280552250077432,0.0520643826400478,0.06052240461011,0.0669313292073371,0.0196119638407331,0.0361226524619148,0.0461974527003626,0.0530338066757637,0.0198142541163097,0.0187145581354513,0.0572113960787783,0.0162799160784954,0.0216559220353696
"2002-10-01",278.769347496206,0.0118891740448462,0.0161328153638333,0.0151965842840711,0.0197783295956101,0.0474774874012717,0.0139520729962777,0.0122386132001193,0.0142108874715164,0.0165887751593567,0.033088316686101,0.0387985591933292,0.0136662933916932,0.0246980954550897,0.0384142308435033,0.0830133792146694,0.0417085676722509,0.0475340492293569,0.0272172609146113,0.071331592079022,0.063068641798131,0.0652218827721517,0.0236652642308135,0.0323386926021785,0.0384018150996999,0.059232369724215,0.0219488992263361,0.0165023927524447,0.0522005118249986,0.0147611198697354,0.0257233259027662
"2003-01-01",271.001828153565,0.0148360113378119,0.0142708372212451,0.0144894240657143,0.0198240164954022,0.0472120307309522,0.0159068297233508,0.0134121248826087,0.013840454906561,0.0181583068959882,0.0404602182298658,0.0421874531133738,0.0113931900643707,0.0255491275593747,0.0325354804317457,0.098144439225519,0.0429496749434791,0.0396903669263698,0.0304287548242583,0.0533939765924266,0.0604312987704593,0.0535259645508337,0.0200888333449883,0.027964258400415,0.0402931048832392,0.0727132986990071,0.0186218915145725,0.0187309256095676,0.051785699136329,0.0148623738597428,0.0322996330604277
"2003-04-01",271.334465195246,0.0131272923607597,0.0137135200582695,0.014538468623438,0.0252915201106487,0.0441328708654898,0.0141148987872617,0.012885584320248,0.0136132209981893,0.0168125718654364,0.031026324244849,0.0452138891657752,0.0121916898324668,0.0310319990824888,0.0344446512841555,0.101524584617497,0.0412840470459107,0.0421463652741804,0.0300771060812423,0.0533972675028448,0.063768630311803,0.0596597283932476,0.0192683403409563,0.0311073960491857,0.0363440230984948,0.0606564273835774,0.0253874529640539,0.0180753080443896,0.0479672739818533,0.0148191428758286,0.0323784044354578
"2003-07-01",264.212276214834,0.0140072443153747,0.017958374037322,0.017133314385623,0.024030883632237,0.0363820337475558,0.0156979866033245,0.0148458723920701,0.013489412261833,0.0171574151579538,0.0294385199267472,0.0473803089027826,0.0161437192025179,0.0308633151864713,0.0349123068585459,0.106238496625692,0.0442948518426885,0.0392053970989461,0.0366888552099487,0.0490525686823921,0.0491450326704968,0.0669897296864935,0.0227685397636488,0.0365728289076433,0.0360956849602348,0.0502345296287179,0.023949092897889,0.017322595464624,0.0496327109589049,0.0160340918025421,0.0263342871887784
"2003-10-01",285.956066945607,0.0137029048152655,0.0157426874016211,0.0198267934467619,0.0185909756516558,0.0399608617591094,0.0154786283134817,0.0134276703092023,0.013188418968851,0.0183379211441217,0.0250517066646567,0.0379699935715823,0.0120353429026538,0.030647519360372,0.0376197736700296,0.107312458857433,0.0363691368655321,0.0395067317995224,0.0397896009034665,0.0567820710007109,0.0495327839359796,0.0753626168854051,0.0195005905149471,0.0346337588149432,0.0423452803093241,0.0633681956875077,0.0190607840499104,0.0176364829070397,0.0484828105380314,0.0151188247649817,0.0236166741859008
"2004-01-01",283.192079207921,0.0164969353901626,0.0157094295664419,0.0189421975985885,0.0193143187840754,0.0399867440968271,0.0169837160256463,0.0164893028177058,0.0133031929253561,0.0188592039546842,0.0365771742895785,0.049071348986325,0.0132561696115284,0.0257368948579469,0.0414399999589664,0.106169837293518,0.0361014586735666,0.0423238425617833,0.0357149331441845,0.0594951806685857,0.0529369550383837,0.0523368264155167,0.0198205648498148,0.0348054799699229,0.0422040892678527,0.0444161753085245,0.0238725159170403,0.0183549245460265,0.0506347391870642,0.0160676152431901,0.0225782330511923
"2004-04-01",287.694779116466,0.0246007266356733,0.0150345551124941,0.0161393642194905,0.0251790637713874,0.0380977114015561,0.0147375581975146,0.0164196513792659,0.0133937600528921,0.019274580298651,0.0258872394057125,0.0571758340200088,0.0115002020848292,0.0255520706414237,0.0372207015011126,0.11815766997088,0.034007623480685,0.0448895333773002,0.0280910726063837,0.0471666977068812,0.0627073274762439,0.0568941011926875,0.0224006995187102,0.0308307340845458,0.0354352851114321,0.05435459504509,0.0206839834100338,0.0194143132126996,0.0484145141334998,0.0146472961475866,0.021691534803329
"2004-07-01",264.162303664921,0.0254268092033824,0.0180436255887145,0.0208182387426368,0.0249280337552245,0.0414273010571482,0.0165097981732369,0.0151424366694606,0.0122627051091121,0.0225389027114196,0.0260766604515164,0.0563654142919614,0.0155100928645948,0.0257259293097366,0.0307149992117416,0.141135498931034,0.0314254402759893,0.0381529398834534,0.0286835683859846,0.0408175399509351,0.0628835826189152,0.0498456239061819,0.0194750660819184,0.0307296986360551,0.0327511087987926,0.0384003476416538,0.0226530214849487,0.021250446606746,0.0442516432782356,0.0180640338644834,0.0279894925147865
"2004-10-01",284.533487297921,0.0229940313561853,0.0163242780065728,0.0154731609682726,0.0229542910643895,0.0386430444198673,0.0164569448446701,0.0137647059603273,0.0128404256228353,0.0201327856084761,0.0292271862225714,0.0553104665182769,0.0126693360198706,0.0348723069265445,0.0374412814273824,0.117084106306856,0.0425572263335097,0.0441087397118383,0.0407159575393964,0.0439102723539794,0.0450378788944099,0.0535356747984742,0.0174068252101303,0.0340131036870856,0.0404512813413982,0.0457798864035979,0.0226256099744505,0.0172218154353248,0.0443269462471271,0.0169145656656041,0.0252058651305751
