"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","pre_meet_T29","pre_meet_T30","pre_meet_T31","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","post_meet_T29","post_meet_T30","post_meet_T31","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","pre_pub_T29","pre_pub_T30","pre_pub_T31","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28","post_pub_T29","post_pub_T30","post_pub_T31"
"FEDm_171",0.0252361243699848,0.0262319820697473,0.0114095757732304,0.0452072859448074,0.0330942182390019,0.0309416334439588,0.0357541178605374,0.0258618569996271,0.026238143724574,0.0164766099909132,0.0323310218252526,0.0279557993264498,0.0624600492425047,0.0167960910268841,0.0221672380547088,0.0475195215779705,0.0532989208679579,0.0314687602368285,0.0216916561422636,0.0572617236564658,0.0134262702558134,0.0486081333223666,0.0108401195949017,0.0242994938763179,0.015254338957507,0.0343866544699624,0.0200956545353387,0.0244385527181558,0.0489387954589312,0.0663489184527207,0.0439607379843163,0.0259637859356452,0.0284955827072629,0.0185198660213285,0.0187262409683261,0.042757069559293,0.0474018560153837,0.0334584762040357,0.0342345620019263,0.0236755219022621,0.0187968829241359,0.0149960903648106,0.0152480683601642,0.0472608409251976,0.02502459355264,0.036240825877354,0.0561239291193979,0.0451542441081943,0.0340244316118699,0.0196865908454409,0.0490567984102126,0.0142515806202522,0.0491770814395053,0.013483444001967,0.039674524292241,0.0195840449262138,0.0429638018170261,0.0282953818131839,0.0341045070956742,0.0247886803719206,0.0489857537214178,0.0498449424857168,0.0249788720434546,0.0266127561255395,0.015586308774003,0.0335546722741606,0.0435211754156841,0.0452954476102972,0.0496342879248834,0.0287940166902785,0.0273645703548567,0.0273840108301177,0.0156493125591417,0.0139359835492108,0.0479160496305221,0.0195618207985398,0.0442375087835093,0.0525788086720396,0.0428611212356467,0.0276877427848898,0.0203350998745394,0.0538983788249026,0.0129193105148282,0.0354732712317357,0.0123018594356591,0.0458730502016589,0.0187890867369333,0.0425974153584561,0.0242373271151067,0.0221501892870714,0.0382586901335515,0.0464238775064141,0.0395879777223678,0.0276768171038037,0.0193952332601823,0.0235012609214351,0.0285006401818909,0.037432088332278,0.0520079806738107,0.0216645227586939,0.0376854391250194,0.0267287562657308,0.0189493201885426,0.0208498820628648,0.0308238425896393,0.0332139115673175,0.0238240331137539,0.0265434624458986,0.0570251265957098,0.0682555523464513,0.0333563105067795,0.0203161507815645,0.0469330352625708,0.0168608218329775,0.0562085720519013,0.0177013859125892,0.0372135881417583,0.0182299873876987,0.0455537366449695,0.0277542332418592,0.0220581545200967,0.0313197960767061,0.0494352103245906,0.0229811477809155
"FEDm_172",0.0372942114043452,0.0260182580370561,0.0141606858642697,0.0457369045966605,0.0367643129010302,0.0388350515383468,0.0304024853550425,0.0288179476430556,0.0177713414594893,0.0151150368661942,0.0264124781850258,0.0263805514562921,0.0383387110527016,0.0174283700585969,0.0382468955421907,0.072367004473944,0.0306490381203862,0.0367407589830824,0.0197293273397224,0.0393468240507366,0.0162227948699158,0.0359112517793235,0.013487600929587,0.0404450619013966,0.016960153183116,0.0388598944875292,0.0322862693429654,0.0354448435031937,0.0417046686029672,0.0519948784363639,0.0401263880354728,0.0298049918071307,0.0245962036096105,0.0183912608444751,0.0405408011100103,0.0436550955781481,0.0320221733288783,0.0339736458046442,0.0438001638271474,0.0273485107342483,0.0165818801880345,0.0160724543948973,0.0370770931698283,0.0445867166368649,0.0191841938126947,0.0351823585739785,0.056152991842034,0.0577080813903296,0.0359674418544515,0.0178115368348393,0.0440033832717043,0.0133896309169835,0.0402433470018641,0.0153711311267017,0.0279201252192358,0.0204170019295787,0.0516723331182589,0.0234032982766694,0.0225166430751962,0.037034712479623,0.0442726206683982,0.0292981775735409,0.0250054357194891,0.0248960541000141,0.016880489312195,0.0286226667311049,0.041034381494902,0.0376580152055098,0.0281426664624238,0.0374633925831124,0.0320611437594458,0.015148609793473,0.0203534414663361,0.0209099312064572,0.029731852383264,0.0183174746579624,0.0315313899189445,0.0584264974276226,0.0521873869533218,0.0332798496610086,0.0157581996272233,0.0502620312980274,0.0161729800931538,0.0352388726750352,0.0162391608579045,0.0340656737173277,0.0202913414014714,0.0504393166963667,0.0392430470298839,0.0310765583061439,0.0327951674488542,0.0543054391443863,0.0524615328676345,0.0375892502919966,0.0242739481757154,0.0211994741919818,0.0343152043917608,0.0348041597352312,0.0301290472544168,0.0422798670065668,0.0435393106167311,0.0194385655834429,0.0156965620438949,0.0207557512931819,0.0180410950131609,0.0459866703212202,0.0226430725567512,0.0325342103046727,0.0543678282175075,0.0560518962705652,0.0402776892004771,0.0202369688407194,0.0356005664800818,0.017158679860194,0.0317329375359202,0.0182413973321682,0.0456740059501139,0.0132789031464638,0.0417286331358617,0.0549561149569461,0.0388820012008648,0.0318512226231894,0.0382414775318986,0.0184934889363031
"FEDm_173",0.0590865695778179,0.0281842847609013,0.0178517727362113,0.04440746849834,0.0421909196615147,0.0219564543302773,0.0223563101888117,0.0214778482257136,0.0185994484459276,0.0185027311655243,0.0138176157922119,0.0309972854608019,0.0513463523675268,0.0195327019832989,0.0260316920241891,0.0526567026212132,0.037537036552245,0.0494176258688421,0.0224860055413001,0.0340697391953672,0.0176430165645238,0.0498638360099042,0.0177144490377328,0.0195592371862158,0.0187007056215107,0.0291494870591,0.0302317164788804,0.0259405195561242,0.0575796216416967,0.0633939024239197,0.0377169434223558,0.0421992655956566,0.0290500107265135,0.0188408674317819,0.0538499446278321,0.0382974634358289,0.0404720649925766,0.0313216656398761,0.0366081215095845,0.0225065281325754,0.0221111640091963,0.0308039617133008,0.0262956115353969,0.0507617514214737,0.0192735298236093,0.0289534714624718,0.0449282568240752,0.0373616443435401,0.0370042379797707,0.0203015789678276,0.0415658011560203,0.0187680259063915,0.0325047000366603,0.0126073487568716,0.0417598133276768,0.0127283468165342,0.0527130616456969,0.0326967785880592,0.0218411265107599,0.023870544212075,0.031664569377649,0.0463387434927173,0.040917711648765,0.0301325344955571,0.0132688868038289,0.0532446184265372,0.0510071677480745,0.0291072542724055,0.0367643626085057,0.0418407366402518,0.0194642270580514,0.0285804063647367,0.0249522081576728,0.0195637792892666,0.0495643555684013,0.01906574703878,0.0405138972469952,0.0486561730240372,0.0449192754130885,0.0258766972906054,0.0253305572048342,0.0320887850669242,0.0190497059006503,0.0425597899487629,0.0129855600911369,0.0420416799170048,0.0212737694146301,0.0419229328975544,0.0315305802825665,0.0271301506092407,0.0192396244646614,0.0335216300639909,0.0338851950424819,0.0194964330003558,0.0328784385062851,0.0278710397799154,0.047151998586521,0.0453148130132979,0.0456452814557265,0.0145085007558587,0.0681781547851506,0.0274079399522762,0.0180670552072274,0.0295831722502952,0.0285600303351907,0.0540845192219792,0.0206464946522497,0.0315014056343075,0.0489618747706284,0.055031887340114,0.0271008243241194,0.0219870991859543,0.0425597006158412,0.0160350139062371,0.0397881686100453,0.0157469216310553,0.0198983146601061,0.0191041761931628,0.0348172716851281,0.0174363742876002,0.0199584851767714,0.027693259303961,0.0441167832940286,0.0388685678786097
"FEDm_174",0.0212653781621246,0.0243731129541244,0.018633910247977,0.0404399119561682,0.0335919976386431,0.0325444005066715,0.026811760924046,0.0293428183838974,0.022980937138917,0.0156933193199899,0.035927082213448,0.0261901685217919,0.0392473731698998,0.0184219742619245,0.0507929680231355,0.0609771791316444,0.0648532960087687,0.0254823050086957,0.0201647703817484,0.0502538356638463,0.0143982713699063,0.0435026963901501,0.0172092939979742,0.0315449014448441,0.0160734007136984,0.0427484966499018,0.0320444710744196,0.0291401707657087,0.025728953664911,0.057176691218557,0.0324441530924665,0.027182067304024,0.0231924527074046,0.0183045266620355,0.0426011645249092,0.0389680307963783,0.0497844571069984,0.0317148522448498,0.0389292735714818,0.0313320975738024,0.0216854439979936,0.014792816455733,0.0316521083170434,0.0537867900579591,0.0180070618401877,0.0239116766004339,0.0445660801727144,0.056889675319448,0.0437564239693952,0.0207359545985239,0.0304708449557307,0.0166641818379209,0.0606363364665576,0.0129917944778304,0.0323561971830883,0.0220224716484032,0.0320286341947521,0.0235146661112484,0.0272175317628947,0.0314511383567916,0.0440607145744972,0.0347925346089685,0.0226672050356254,0.0223195346615409,0.0142134563664369,0.0398770210346288,0.0453251266727493,0.043091779967003,0.0392204133799032,0.0302735356241672,0.0196495967731414,0.0153340925838388,0.0350934502604264,0.0150645451209825,0.0371007399239507,0.0185848602016421,0.0296193724126918,0.0567419455016176,0.0572191356260349,0.0351653621577682,0.0187460574985911,0.0395234009830056,0.0137214556419642,0.037616351957952,0.0130875360751863,0.0557197702607984,0.0213144377780447,0.0421426887493223,0.0299471304458976,0.0333337933114863,0.0262878266961712,0.0566145890755871,0.0353837882218443,0.0262340448146623,0.0257309554280099,0.0165097859049817,0.0519516571193981,0.038845741345928,0.0324681096850083,0.0285063575342046,0.0444707940620493,0.0167493995467415,0.0129655826784179,0.0190431585239745,0.037549129107155,0.0321118516554989,0.0205552328429885,0.0261119145261367,0.0650367126550994,0.0519874078140136,0.0405306314521942,0.0152189397464581,0.0556357893498724,0.0130671499384237,0.0494032994398259,0.0140390539975853,0.0453372551817378,0.0160893096991666,0.0476684044369866,0.0480680841581629,0.0176180567411269,0.0373727210445524,0.0305661001668688,0.0225573694027704
"FEDm_175",0.041068057607115,0.0239478949231381,0.0142865424163268,0.0446447237484794,0.0379276950157564,0.0463390954137433,0.0422460917205229,0.0281598422288602,0.057168887565067,0.0245049467972443,0.0146272451211806,0.0306291319457461,0.0409048199045898,0.0157608068856761,0.0277617549732289,0.0466540540007609,0.0412101196601635,0.0448250890740904,0.0165348595131906,0.0444571790264759,0.0143345933718009,0.0381541297869431,0.0123616477468128,0.0403817452577615,0.0153686042672183,0.036769875544076,0.0261959371015883,0.0327301082685739,0.0370206527071647,0.0388159933422565,0.0242078750644475,0.0363228314446793,0.0220776168478228,0.0192329935359868,0.0434601075413817,0.0433319697520646,0.0399867627443143,0.0275412861179063,0.0578591482953304,0.0284409887529783,0.0203884831540575,0.0186158514063143,0.0217048922468077,0.0468646156584628,0.019352312431248,0.0184914223839417,0.052674396374014,0.0646947143865502,0.02068323684986,0.0277843287566327,0.0278392427990124,0.0175826177209479,0.0247148712277993,0.0146840247404109,0.0569834887506609,0.0231346271242723,0.0599533078153102,0.0317387988711304,0.0368868965290475,0.0276490004452493,0.0238495379716217,0.0254756273241838,0.0477883932410825,0.0248346487450428,0.0141509446623351,0.0312798596376912,0.0434357231544225,0.0349959505702753,0.0278732881176308,0.0308935935456672,0.0292424180557558,0.0167149121108107,0.0256796099281562,0.0392120340066112,0.0449172496964591,0.0182572815053322,0.03483165976008,0.0503046742002344,0.0414249870123585,0.0440249687236531,0.0218206638776222,0.0366203644778609,0.0147008671564255,0.0343631054441328,0.0129952335344464,0.040838755791265,0.0228734903749626,0.0498039362375139,0.0264944163979233,0.026162846751737,0.0281373316229495,0.0507620903279557,0.0345647013316067,0.0188002051262303,0.0275984772546218,0.0173663720788485,0.0510872069788238,0.0404218280563534,0.0319100689642445,0.0219484469709019,0.0542977077842164,0.0270551805963573,0.0199717427853262,0.0157398900475426,0.0402356190623175,0.054699936834419,0.0196357259225551,0.0343354422147137,0.0547076455726984,0.0616295187521552,0.0429051620480134,0.0228684338409595,0.043355954054257,0.0127685276367903,0.0391601270183474,0.0130123585588975,0.0296335814659443,0.021390583579403,0.034964925370102,0.0241390020314387,0.0276648712785781,0.032327450347883,0.0382544378283584,0.0261135699387015
"FEDm_176",0.037472404719686,0.0180878124441491,0.018270921807141,0.0329216850377484,0.037685801798334,0.0447239870387015,0.0377290918219118,0.0359591547886244,0.0175237403277769,0.023334145310078,0.0132238722768793,0.0373652123150235,0.0363810391420249,0.0153504997236012,0.0333154231159116,0.056400327299403,0.0421771052794199,0.0211884982069015,0.0164220259313041,0.0531802682926548,0.014766952348453,0.0378981464215264,0.0159327735941983,0.0475555819260514,0.0199587909794263,0.0543565486528774,0.0537581163662836,0.0297158229341093,0.0239815360719524,0.0425943282487169,0.0307683857791302,0.0183426782605449,0.0175678894888488,0.0237107355841177,0.0377524332353441,0.0463937247875481,0.031991899606942,0.0214819517199891,0.049380037059342,0.0316754506163914,0.0183301882365054,0.0187763299442976,0.0314423061501707,0.0343129813932478,0.0200411371927287,0.0248106105720035,0.0547957316001128,0.0542902839830657,0.0361114088788038,0.0163127599948199,0.0582920113012951,0.0145353379666714,0.0760346380033734,0.0144186195743777,0.0347600874312926,0.0257468100537512,0.037816699379895,0.0347972371790331,0.0204938909606206,0.0295687855887261,0.0443455106151032,0.0216698336410366,0.0225666810191658,0.0246326465644832,0.0189266950188722,0.0421320006592579,0.0508618124803421,0.0359787738104882,0.0313498684380155,0.0422283902115982,0.0186177950131288,0.0247807801540227,0.0231384694955748,0.0429028408831668,0.036820474714389,0.0201225547040233,0.0215072432687102,0.0687800661570477,0.0823477403493428,0.0274422906725981,0.0140958540490209,0.0301487380822332,0.0152939365357572,0.0318797398157782,0.0149552314389548,0.0174121646128442,0.032061387674353,0.0231108887984154,0.036345124263008,0.046443835786464,0.0273448392632429,0.0425288913323534,0.0332422447333475,0.0234448825078825,0.0228248149339643,0.0172013688538656,0.0498020311141497,0.0473235117236128,0.0333627349668855,0.0296036459750228,0.0525472942228747,0.0190556682016951,0.0241948791206453,0.0242978435538304,0.0543209316092556,0.0342895328728261,0.0174791763520255,0.0213257026134657,0.0605485668204664,0.0479831442283857,0.0425399837993518,0.0143807542668476,0.0446398667743777,0.0149524398935311,0.0325931415357857,0.0127631748176468,0.0303364944082512,0.0248623871821974,0.0404032128005704,0.0475206911429873,0.0233871044133215,0.0366506680687404,0.0203121800424766,0.0350521711830608
"FEDm_177",0.0224916787713226,0.022934245962757,0.0188423842036185,0.0291431691863707,0.0413322575529682,0.0549116323895682,0.0337143783778511,0.0402596194404968,0.0267433452347791,0.0172669750736994,0.016197829283157,0.0332365299811107,0.0293759487643775,0.0168639629734359,0.025662304095356,0.0720280906441082,0.0826546163148082,0.0236521433887765,0.0125420632594841,0.0553113651387026,0.0137975193580497,0.0362515889484208,0.013870329698796,0.0384308254441164,0.0283167052136645,0.0356897735763911,0.0237208808268219,0.043693655724531,0.0223041562793738,0.0414753175626381,0.0272847073304483,0.042613455749801,0.0243476868266736,0.0152495233957092,0.0441024823955743,0.0403339753764783,0.0398235703151656,0.0306491952348175,0.037525715203792,0.018840625614284,0.0198759090074153,0.0149355398501617,0.0330290816869668,0.0361694424915595,0.0183273729106207,0.0254797930149932,0.049989076057362,0.0771344811264071,0.0268821225671729,0.0153352645640053,0.0446233215117842,0.0139319042485466,0.0432234585669265,0.013804775347465,0.0429323191507305,0.0251697602064196,0.0439256353373795,0.0252188534048849,0.0398454082206487,0.030825884253256,0.0370738740293367,0.0287804923336619,0.0370308920466598,0.0266106116948973,0.0163741736395911,0.0167923368684568,0.0454787484888554,0.0261517050491993,0.0393567216922674,0.0276299787014222,0.027250913873264,0.0198189009013621,0.0153827200738404,0.0308781414218175,0.0362704408620566,0.0151309337159923,0.0339784319310758,0.0606814930221217,0.0719387744941469,0.0183283896839862,0.0141854388469483,0.0538019018904495,0.0130909492965558,0.0667475481291177,0.0134921819436966,0.0309733847056514,0.0194305867337316,0.0477368056426567,0.030657549605633,0.0341166644361208,0.0348454472481327,0.0526646777846521,0.0231725555756414,0.0392020114266719,0.0245537756259023,0.0181176827879489,0.043454936793309,0.0290850377665563,0.0507047194142622,0.0333704146957888,0.0340812772470638,0.0273868684672476,0.0182161042194809,0.0183636496289432,0.0216530966258037,0.0398982431271636,0.0174843850443404,0.0209974981144148,0.0502542401135076,0.0805619033707601,0.0213295255216137,0.0128782725963467,0.0303762799271028,0.0154598300096707,0.0373462322184026,0.0144257014683133,0.0374015610654123,0.0177938007142409,0.0609799286742694,0.0377940535146063,0.0350862008666477,0.0335816098229576,0.0418851792633076,0.0362759798679433
"FEDm_178",0.0280493535332649,0.0148530374556482,0.0191037806924301,0.0465804987789866,0.0352826341605912,0.0432977558352529,0.0299083682748627,0.0464408727506798,0.0124923092984724,0.0196436839930599,0.0206869087585544,0.0377886044307916,0.039546642864845,0.0180547133575061,0.0268404332808725,0.0523767742687166,0.0496876917120131,0.0467369701297283,0.0149524904558429,0.0384110164257908,0.0144226618482298,0.0532134111511655,0.0136343585498994,0.0352665287877172,0.030515457005489,0.0428763540345716,0.026419655725074,0.0386109362305612,0.0278191609577013,0.044941437707765,0.0315454975439161,0.0307815851615492,0.0235549625726978,0.0234397988285964,0.052220910022025,0.0346609762757028,0.0259722556333726,0.0347324048354855,0.0562951723005752,0.0334159352301996,0.0226595200353247,0.0154113635821314,0.0293287010875964,0.0453579736836583,0.0195733298765265,0.0393945495739867,0.0441644609266322,0.0410363974813641,0.0270577959778164,0.0146616861161445,0.0412089735595438,0.0157092675568274,0.0363787807170193,0.0148324460597268,0.043986408038843,0.0269799693926604,0.0652569087690162,0.0264894395120634,0.0278189471335737,0.0256374179941032,0.032045873100983,0.0299357889642548,0.0285405138673015,0.0207092390365965,0.0166300184952524,0.0577485939697214,0.0336174621233504,0.0394508398513021,0.0244736593546504,0.0228566330450603,0.0302091218232679,0.0204048258291376,0.0131544056263654,0.031303008376496,0.0371367181756339,0.0170759690959392,0.0358022849816525,0.0550263619635306,0.0381008192643513,0.0331362528414978,0.024356738870827,0.0500284273489918,0.0123581817139567,0.0379016103825855,0.0133471176965534,0.0288073019917174,0.0243008147608953,0.0609373136751007,0.0453818626045952,0.0170855530328114,0.0468248477764897,0.0464448567573178,0.0368486456670508,0.0289184369231504,0.0175373645472754,0.0190322195267636,0.0408768311021382,0.0252482566147613,0.0498188460656056,0.0303632894187415,0.0313878172368143,0.0231762663946039,0.0207619941136736,0.015282065411849,0.0328741605773729,0.0345323501672555,0.0170089002665392,0.0238619876989273,0.0607727906632057,0.0507928166309078,0.0528695560192949,0.0151635982504911,0.0494978201743688,0.0130205205643691,0.0352597049451095,0.01246514176289,0.0311274872606873,0.0232241467169905,0.052586648473401,0.0531074373614927,0.0195810284791888,0.0318799490090377,0.0577054351175471,0.0302651325055465
"FEDm_179",0.0508838412300479,0.0221471459879375,0.0136546646093201,0.0295995072193886,0.0338900669188539,0.0349881172883555,0.0346635345784367,0.0240093597563413,0.0132755208893018,0.0194203510691343,0.0147447990227683,0.0286355392639868,0.0450161137253292,0.0212700093910872,0.0201010200091432,0.0531143922050791,0.0455148241538645,0.0367049781626082,0.0264423116592738,0.0408578446489682,0.0132380119762046,0.0505764193137307,0.0156955041542174,0.0488440942027996,0.0406066746379676,0.0674506032178361,0.0381017946959402,0.0184717126278799,0.0298017579136133,0.0304017973479853,0.0378776881225993,0.0303203126671391,0.0309276046403467,0.016876348873789,0.0502574920817439,0.0345773941315895,0.0480919053077529,0.0329912594006063,0.0400630910640857,0.0301304300404277,0.0259832541667105,0.0448414015310876,0.0286729636612624,0.0476288514957207,0.0165214852483792,0.0207664923224826,0.049638232591915,0.0295188483811998,0.0384286195207754,0.0238011561883329,0.0258414363767865,0.0143381007545685,0.0336106334557602,0.0123195236733428,0.0479399194126534,0.0335541797026939,0.0524514923653755,0.0356884863840037,0.0183272406839251,0.0241273991380915,0.0351402785971563,0.0266241661402958,0.0205364108061302,0.0304207799218411,0.0122308228831347,0.051422942986281,0.0475845529191661,0.0292825704256304,0.0236959346803699,0.0276650779150738,0.0221569787707408,0.0273856831767276,0.0166525024452327,0.0306459442038815,0.0613695324646049,0.0202256197515674,0.0388713620035477,0.0459579030590384,0.0575577879863301,0.0396272690239496,0.0292992171270715,0.0356544499264451,0.0136016641768362,0.0430285858733824,0.0116605147347035,0.029163135243372,0.0336656913245231,0.0341402291325316,0.0329065014358453,0.0246369122994005,0.0419134444815362,0.0387443472898325,0.0282956315312721,0.0269477085951023,0.0216706622408627,0.0197123306039111,0.0345239235389093,0.0337479999255201,0.0265134302448139,0.0403378120139326,0.045146756921253,0.0192702276595882,0.0233336938948551,0.0286057335106177,0.0340573005865888,0.0394640584713032,0.0172008665409976,0.0278037905807667,0.0607641951239805,0.0467875812807993,0.0205760601693966,0.0156668320468933,0.0579927843852955,0.0145713730251664,0.0260710252868999,0.014990154896224,0.0375657909679974,0.0225230599567022,0.0689317684366463,0.0332470934317503,0.0232245425966201,0.0239968299761151,0.0517497653348063,0.0430048477556842
"FEDm_180",0.0324806255880412,0.0181795975236448,0.0115772373002998,0.0390466177128289,0.0256307215572032,0.0348139105618142,0.0427730991665157,0.0201433134134166,0.0295037758211743,0.0194988515976743,0.0325640605286645,0.0236614319267192,0.0467225172495306,0.0138819153818324,0.0381161176765987,0.0375667822419578,0.0546717057725278,0.063001887466337,0.0202865259192769,0.0405643012385651,0.0151134788646451,0.0285944261622831,0.0160432277142181,0.0517005517014835,0.02189394620214,0.0434803768522163,0.0411086685867183,0.0385704229716835,0.0272334348709953,0.0399365630424958,0.0316399073864979,0.023579743461426,0.0212079670964297,0.0164284759551019,0.047552767734515,0.0293362699321,0.0622577792336623,0.0306931503821679,0.0399516882164129,0.0235107069711162,0.0157942951769989,0.0151165225621445,0.0307764037756641,0.0386882041011282,0.0166589287312559,0.0288276851849641,0.0574016536631396,0.081634052737992,0.0302847037581575,0.0123468568114235,0.035826691174743,0.0176561801266827,0.0419704692794171,0.0128506310852987,0.0323863899026485,0.0240971299808234,0.0476261017289552,0.0279782073962283,0.0317168246015077,0.0208734954688553,0.0566640467535849,0.0283059770154552,0.0268361629160669,0.0177148362212326,0.0139558823561181,0.0384099025631051,0.035393805255555,0.0411375914275945,0.0288139999059338,0.0202591959182164,0.0164467061816685,0.014209522050323,0.0328153419165357,0.0244058195811978,0.0286620201851433,0.0158620965091255,0.0340361554649497,0.0654499383096901,0.0913048501967655,0.0350460630508827,0.0194608647213236,0.0623473934131113,0.0116671737358988,0.0387264045521589,0.0118451161040264,0.0362317619393876,0.0211222079587617,0.0437818751347554,0.036550559508174,0.0327217840368344,0.0226446787075692,0.035164260231149,0.0469760299467456,0.0221391156990564,0.016790493301608,0.0200082656421193,0.0446847953971373,0.0404016745241798,0.0439030514581779,0.0280085346348601,0.0329184797357302,0.0145402289034048,0.0149564242477644,0.0210145868829063,0.0202234374204332,0.0248388214671479,0.0186484589285531,0.0288341976737791,0.0622728568734802,0.112481546102341,0.0428144662134336,0.0124436772957722,0.0388530893528725,0.0142334614004636,0.0500639800053965,0.012873021253676,0.0431554451913393,0.0175152405148857,0.0440972755038687,0.049574806699846,0.0290833109591239,0.0147721046754225,0.0324900607034122,0.0313650913378087
"FEDm_181",0.0610842183161101,0.0196704359520387,0.0205806597413621,0.0232518985049219,0.037007161182071,0.0298799703141346,0.03773868228364,0.0307985778134246,0.0334591728188395,0.0164819128348335,0.0427412647242084,0.0203490473341563,0.0434325273942207,0.0170435182092758,0.0267147464156841,0.0553478140941177,0.0744777111289844,0.0221074987754213,0.0195948574204172,0.030270551724158,0.0143550580023992,0.0276719109699551,0.0159085540755155,0.0415079005545023,0.0183907985080762,0.0422250491555622,0.0493694558900886,0.0235641739318625,0.0481190530120102,0.0295404152416982,0.0273154036763101,0.0455213995497546,0.0273614803429549,0.0191643608436283,0.0570752461386825,0.0344972044643472,0.0311423225700698,0.0341638518594924,0.0446751680836839,0.0289390248444429,0.0210608412890456,0.0233423184647333,0.0207276252602561,0.0492023906754104,0.0190860320148813,0.0260497202765525,0.0447914076455535,0.0446270841542803,0.0428812713386989,0.0161848130317887,0.0307565982804377,0.0164678627737666,0.0357300999333087,0.0151053626564332,0.0347229977951059,0.0223285567436512,0.0615891807143202,0.0355676728065912,0.019827986645269,0.0258678605582598,0.0376510065049933,0.0338912517396059,0.0273688867298098,0.0249549001823849,0.0118354442737293,0.0589604337064665,0.0395867024187549,0.0401419762598159,0.0352057947220513,0.0309602771291067,0.0146853046146269,0.021226287043184,0.0137912220691231,0.0315882048448906,0.0420479986480538,0.0152143538888022,0.0378263531337714,0.0520766414674718,0.0432045686589758,0.0609222806128223,0.0249245887515998,0.039421802657772,0.0111332334302686,0.0321861257845458,0.0155897712107418,0.0355543660403113,0.0414320743741088,0.0287203439153448,0.0313874030634885,0.0283390903985514,0.0253127163863483,0.0488826741431088,0.0355181794399686,0.0213990623679144,0.0205446700984656,0.0150099310457042,0.0594723790647008,0.0528467491380546,0.036235709431105,0.0187104874851292,0.0434054497707818,0.0209549496038904,0.0179467848072682,0.0395492525798308,0.0465694619047666,0.0308549034063352,0.019911274503871,0.0261308567725905,0.0553611810292097,0.053247759759287,0.0581856834890817,0.0150029416552457,0.035916969850973,0.0135292878316032,0.0460847654725258,0.0124565417487376,0.038915714594402,0.0277108446014541,0.0364024285148421,0.0572166288311141,0.015237772262311,0.0173535780539652,0.0298965330284304,0.0179394472964092
